date,title,review,rating
2024-09-18 05:19:08,Best AI,This is very convenient and helpful u should use it especially if u are a student.,5
2024-08-07 15:17:49,Chat GPT knows everything,"I as a child can be assured help with all my homework

Thank You AI",5
2024-07-25 10:18:17,Wonderful App,"Sometimes wrong, But leading step for the next generation of Artificial Intelligence truly marvelous!",5
2024-07-20 10:24:04,This is God send,"Guyzz! This is so fantabolous that I can’t describe in words!! 😍
A must have tool for one and all 🤩",5
2024-07-08 20:57:16,It’s like a teacher to me,It’s like a teacher for me tomorrow is my exam and it’s helping me to prepare notes❤️,5
2024-06-23 18:15:52,chat GPT is the new computer language.,It is an awesome platform. It has made life simple and Richer.,5
2024-03-18 13:23:44,Use,Very useful in grading information,5
2023-12-11 13:55:17,Superb!!!,This AI also helps me when I was in trouble with my work or study,5
2024-01-21 02:11:15,Information not up to date,No real time or updated information compared to Google’s Bard.,3
2024-11-04 16:47:35,Too expensive,Good but expensive,5
2023-11-02 14:14:16,Voice chat,Voice chat is a killer feature so far!,4
2024-10-23 13:34:40,Performing efficiently,It is so useful for students and it gives very efficient responses,5
2024-10-17 03:13:00,A friend in need,Never feel helpless and stranded with challenges I reach out to cGPT . Enjoying,5
2024-10-09 07:02:27,I want ChatGPT as a girl voice,"ChatGPT has a boy voice, but I don’t want a boy voice. I want a girl voice to be in the ChatGPT, okay?",5
2024-09-11 10:42:28,Best one for making your day,Loved it,5
2024-08-24 14:12:54,Chat Gpt intelligence,I loved the way chat gpt provides answers to any question in a simplified manner.,5
2024-06-20 07:03:24,Chat gpt,This app is very useful to me and also it is best app that i ever downloaded so iam very thankful to this app,5
2024-06-02 02:16:23,Top of the world,"Best AI app available in the world, I use it daily now chat gpt is part of my life",5
2024-06-04 14:28:57,Not giving image,This app is very nice but this app doesn’t have real time information and if we want images we have to pay ₹2000 per month that is too costly,2
2023-12-21 06:19:54,So much bugs,It’s not able to convert special characters or text into the right representation and it’s showing them in bracket forms,3
2023-11-22 13:59:16,👨‍💻🥂,taking ai to a whole new level and making it available to all. Thanks open ai u made our life's a bit easier,3
2023-10-30 06:05:45,Useful,"It’s very easy to do that, and user friendly",5
2023-10-25 14:47:07,Awesome,"Chat GPT is really awesome,students did not get confused whether he is writing and which pdf is best for him",5
2023-10-19 10:09:32,Good App,This is a very good app u can ask it anything and it will give u answer,5
2023-10-10 13:31:24,Best AI app,It is good and fast it is also free. Very useful for essays and general q and a. It makes my life a whole lot easier 5star👍,5
2023-09-30 11:23:51,Very much helpful,It’s really a very good and helping us out of the box.,5
2023-09-20 11:47:29,Excellent!,Great app provides all kind of information.,5
2023-09-18 00:23:33,Good Content Writer,Only Recent Data not available,5
2024-10-15 12:38:56,for ever grateful for this invention,this AI has become my life opening every opourtunity for me,5
2023-08-19 06:48:20,Too much bugs,"Sometimes the app gets stuck and sometimes it doesn’t respond at all even after restarting the application.
Many bugs no only two which I mentioned above",1
2024-06-05 07:51:51,This is truly really helpful,This is appropriate for every language,5
2024-07-31 00:59:14,Very good app information provided but taking some time to given response,Best app no advertising,4
2024-06-16 10:07:07,Very frustrating,ChatGPT disappoints on every level. It's like talking to a broken record that can't understand simple requests. It gives irrelevant answers and seems clueless half the time. Save yourself the frustration and steer clear of this useless app.,1
2024-05-11 10:38:04,He is my solution manager,Anything I want he delivers to me,5
2024-01-26 13:46:10,Good use of AI,This app provides answers for all of your questions.,5
2024-01-01 15:10:56,Magic at Fingertips,It’s magic at your fingertips,5
2023-12-11 13:50:39,Very good AI,"This is by far the best Ai bot app i have ever used, and it is very useful for any subject if you are a student, very useful in general.",5
2023-11-18 06:01:46,Very interesting one,Amazing app for all people. It helps more more thank you ChatGPT,5
2023-10-16 03:48:25,Review about chat gpt,It is a nice game changer !  Will definitely change the world ! Thank you chat gpt,5
2023-10-14 17:21:57,Awesome app,"I’m ready to give my life in front of this innovation 
This is totally incredible",5
2023-10-08 15:27:45,Unimaginable world of reality that human kind is going see !,"Intuitive, Vast, User Friendly!",5
2023-07-27 18:25:45,Excellent,Nice app I will learn many things through this,5
2023-05-28 15:03:49,Good for bringing official app,"Simple to use app. Great job! 

It’s time to bring widget support. Make it simple to use",5
2023-05-26 14:01:42,Theme is too dark,"Love to work on dark mode, but this deep dark is really bad to work on. Consider to use (bluegrey/ grey) at theshade value of 800 or 850",5
2024-10-28 05:37:24,Remarks,Superbb knowledge that provided with you ….your explanation is very nice with clear picture …excellent,5
2024-09-29 22:00:16,ChatGPT,Chat GPT will be very useful to know any thing in the world especially common people,5
2024-10-26 08:00:27,ChatGPT is worst app,"It always gives me wrong answers. If I ask somthing than it will give me an answer and again if I ask “are you sure about your answer” it will say “ I apologise for the wrong information“ 
What the hell is this app",1
2024-10-06 08:22:11,App getting crashed,I did everything to I could to solve this issue it still keeps on crashing!!! Pls share the solution,2
2024-09-09 14:16:11,Second Wife Hindi Translation,It was fast and accurate. Great.,5
2024-07-02 08:09:00,Knowledge gold mine,Ask anything anytime any topic. Personal mentor on your finger tips.,5
2024-09-08 08:06:45,Image creation,I ‘ve told chat bot to create an image of cr7 but it can’t so I want the image creation mode as soon as possible,4
2024-06-06 07:07:19,Jaiwanth,Never ever experienced such a wonderful app that eases my work in all aspects,5
2024-06-06 16:08:30,Not working properly too much time take,It’s taking too much time for any answers,3
2024-01-13 04:04:27,Excellent,"Very very useful app. One is sure to have answers to his issues 
Superb indeed !!!",5
2023-12-29 03:56:59,I need some pictures,Thanks for your good replies,5
2024-01-11 13:52:12,"Fast, SimpletoUse",Thank you for making my concept clear,4
2023-12-10 10:52:35,App is very user friendly and fast,"Fast, no lagging",5
2023-09-10 14:37:04,The best,Made my troubleshooting tasks very much easier,5
2024-10-31 08:22:31,Best app invented for human by human,Extremely happy to get knowledge which is needed in a exact way,5
2023-06-02 06:57:11,Bugs,Stops responding in the middle of the chat. After that I have to log out and log in back to make it work. Again it stops working. :(,2
2024-10-14 12:21:08,Useful in designing new assignments and design problems,"Very helpful and beneficial 
Intelligence beyond my consideration",5
2024-08-27 04:53:41,Loved it,Very useful all must have this application,5
2024-08-25 05:07:41,Excellent,It helps every day works,5
2024-07-12 07:25:48,Mind blowing,Such a wonderful tool! Makes my life easy!,5
2024-06-02 05:59:48,This app ai is very helpful for me,This app helped me very much in many works this app is coded with super ai system ChatGPT is the best app,5
2023-11-07 18:49:22,Very useful,It was really super fast in answering and with perfection and use it daily,5
2023-09-08 09:02:58,Review,Better than google.,5
2024-11-09 12:11:12,The goat,"This helps me all kinds of matter ,truly an amazing app",5
2023-07-11 14:44:47,Good at first but horrible,You have banned me from logging in and if I create my account it goes idle/ does not do anything (ChatGPT doesn’t respond) this is very bad as I am in the middle of a project. I am in a big hurry and this is not a good time for tricks. I have not done any violating thing,1
2024-11-06 16:35:06,Fabeha Fenish,"Very helpful..I clear all my doubts through ChatGPT.
 It’s my real friend, time saver and my encyclopedia✌️",5
2024-10-28 08:53:27,NEED YOU,"Make it for macOS. Also, I want this version of ChatGPT in the macOS so that I can work from my MacBook.",5
2024-10-16 16:55:09,Superb,I am Using daily for variety of work. Just awesome,5
2024-09-07 16:56:53,CHAT GPT,"It is a very important,interesting,informative and intelligent conversation application for the future development in this world 🌍 🤝",5
2024-09-11 04:49:58,It’s so good but sometimes it says that I can’t do which is weird coz any app got never tired😅,Absolutely fire for your presentations holiday homeworks and math solver,3
2024-09-01 04:40:09,The best app ever,Thank you ChatGPT for your service and for your service,5
2024-04-23 02:49:41,Thank You So Much Open AI,Literally Life makes easier,5
